USER_ID,VIDEOGAME_ID,PURCHASE_DATE,PLAYTIME
27320,313590,2023-11-19,2996
24796,350080,2020-10-28,2995
25905,253110,2016-01-28,2990
25885,348240,2015-09-15,3029
23686,11200,2019-10-27,2990
22526,11140,2016-05-18,3010
26531,41680,2024-06-15,2991
22036,232770,2021-10-09,2986
25557,404620,2022-01-25,2994
25277,375130,2012-11-09,3017
23767,272620,2023-07-09,3000
23996,378810,2019-05-26,2985
22613,394290,2021-01-27,2998
23452,213850,2022-04-18,2993
24242,292410,2015-12-23,3007
26343,10130,2012-05-10,3003
27317,398020,2023-01-29,2991
21298,34900,2018-09-11,2999
26893,345430,2020-02-16,3001
26564,278100,2015-04-14,3005
22619,342980,2014-07-26,2980
29159,366590,2017-10-29,3001
23233,356260,2023-06-27,3010
22985,322780,2022-04-11,3011
24884,407020,2014-12-18,3019
25784,391490,2019-01-25,3002
26713,339290,2013-10-22,2990
23458,320,2015-01-17,3006
22109,395910,2022-03-03,2998
25578,362860,2023-02-25,2999
23381,376770,2022-07-26,2987
26506,299820,2014-01-15,3018
28300,380920,2023-04-28,3013
25393,24410,2017-06-29,3002
24550,367080,2013-02-15,3007
20148,387090,2022-02-09,3003
22957,384750,2012-04-02,2993
24080,263520,2014-04-17,3004
26175,225020,2014-01-18,2988
25076,247370,2022-07-27,3011
24865,380100,2015-10-13,3006
23165,91600,2015-12-15,2979
25315,1690,2024-06-29,2993
27581,255960,2015-04-17,2988
26425,391440,2016-06-12,3005
25109,345660,2019-06-24,3008
24920,236930,2016-10-22,2996
22984,204060,2018-09-29,3030
24912,365500,2017-12-28,3001
24843,220700,2019-01-25,2992
24903,209650,2012-07-30,2996
25933,404960,2022-04-22,3006
24064,301690,2018-11-13,3012
26633,34030,2018-11-09,2992
24256,343630,2017-02-18,3015
22155,403940,2021-12-12,2996
26504,267220,2020-11-23,2988
26905,383960,2021-01-08,2997
22015,385070,2022-02-08,3007
24219,50970,2017-07-02,2989
27224,392950,2020-07-14,3000
26087,22320,2023-01-25,3006
27371,317290,2024-02-29,3002
28831,331980,2021-08-25,2997
19607,332790,2019-02-10,2999
28724,43000,2021-12-20,2996
26389,257670,2012-06-16,3008
20423,305820,2017-03-18,3017
28437,227080,2020-05-06,3001
24222,280720,2021-04-10,3015
23303,403860,2020-05-12,2995
25171,385800,2021-05-04,2992
24980,332760,2023-10-15,2998
21762,344230,2016-04-12,3011
25480,284050,2018-10-23,3005
26144,363970,2018-05-21,2999
24040,304050,2022-03-12,3014
26373,39190,2022-11-28,2999
25506,388300,2024-04-15,3002
27941,209080,2024-02-29,3008
25918,394550,2020-06-16,2993
28901,65740,2021-08-02,3004
26395,211600,2016-01-07,2993
24550,288880,2013-03-07,2992
28367,370050,2015-12-28,3003
22742,374940,2023-07-25,3006
28392,314240,2023-07-06,2997
25138,47790,2012-11-02,3009
25522,361200,2020-01-13,2998
24619,392040,2020-09-08,3009
22233,382920,2015-06-30,2997
26123,288930,2012-07-28,2991
20173,47790,2021-02-03,3013
24165,270880,2015-05-04,2991
21277,283820,2018-03-26,2995
26946,378110,2014-03-30,2991
24462,390290,2013-06-06,2996
22223,343750,2016-03-24,3004
22283,348490,2015-10-18,3021
23162,216110,2015-02-14,2994
24550,382110,2021-08-06,3012
27554,361380,2022-11-20,3006
25881,348510,2021-09-25,3000
26091,31870,2020-01-09,3001
27987,32620,2015-08-21,3002
23520,375510,2014-12-21,2994
26417,314250,2013-07-13,3006
26930,381940,2016-04-01,3017
25852,3330,2021-08-21,3006
23063,349710,2019-02-25,2991
28130,2810,2012-06-22,3007
26869,369280,2016-07-27,2990
23644,234080,2014-01-17,3010
24884,284460,2014-10-21,2992
22622,63650,2012-06-01,2999
25196,381180,2013-09-08,2984
23456,379760,2014-06-11,2982
25819,398670,2020-08-09,3008
24190,405440,2013-02-07,3005
25158,326340,2022-11-11,2992
25221,270230,2013-03-27,3005
22015,324400,2019-06-18,2995
28387,303260,2015-11-03,2992
29736,364830,2012-09-09,2996
25655,316140,2013-07-02,3000
23776,234630,2020-02-08,3005
25673,3170,2015-08-28,3006
24948,285130,2014-09-02,3012
21416,266510,2022-11-03,3012
22627,327380,2012-12-16,3007
24541,330520,2020-11-15,2964
25619,334620,2019-05-10,2993
25280,400180,2016-02-12,3005
27525,4720,2015-03-04,3013
26027,409850,2014-02-08,3001
23822,329640,2016-05-22,2996
24286,366990,2015-06-23,2990
24347,358340,2013-04-22,2995
25291,398920,2021-03-21,2985
27710,342620,2021-05-19,3006
24112,266230,2018-06-06,3004
24889,204630,2020-01-18,3001
27089,284910,2017-05-04,2991
25326,20200,2020-03-13,3000
25591,234900,2014-08-09,2998
21034,99100,2019-11-17,3002
25651,348460,2021-02-28,3011
28462,102400,2024-05-15,2992
22603,364000,2014-11-20,3001
25356,225260,2022-10-18,3006
24987,324470,2022-09-21,2999
26256,61520,2017-08-30,3012
25858,383840,2015-01-28,2995
24089,352030,2014-11-14,3009
21917,354600,2022-01-30,3012
22872,201870,2015-07-30,2989
23070,348910,2020-09-24,2987
27029,329280,2015-05-14,2997
24405,402710,2018-01-24,3005
24926,256190,2013-11-23,2994
28686,265730,2014-06-11,3000
22874,403400,2022-02-01,2992
25625,4470,2015-01-10,2995
26651,345200,2015-12-13,3000
26975,289280,2019-03-02,2983
26430,243450,2017-06-01,3001
27993,16200,2013-09-29,2987
29281,382110,2013-07-10,2994
23216,338260,2015-10-03,3000
26493,401690,2016-02-26,2990
26755,305640,2022-01-07,2992
26330,382090,2012-07-15,2997
23113,284200,2021-12-06,3016
28159,325180,2016-09-20,3013
28422,303860,2019-11-10,2984
24672,33130,2012-12-04,2992
25919,370170,2024-04-02,2997
25079,215710,2014-12-06,3004
22974,314630,2017-07-09,2999
29129,235250,2014-06-19,3001
22722,270770,2019-02-04,3010
18917,357500,2013-03-31,2988
24542,281560,2022-05-20,3002
26299,336150,2018-05-02,3011
26179,283940,2017-01-19,2991
26320,300280,2019-01-09,3004
23520,368050,2017-06-17,2996
25427,334100,2020-02-02,2996
25975,47120,2020-10-10,2990
28684,11450,2024-03-13,2999
23856,61500,2023-08-10,3004
26148,283920,2018-10-23,3026
25489,217290,2024-04-12,2997
23352,342570,2023-05-03,3006
22698,310460,2012-07-06,3028
26398,322950,2018-08-15,2994
23680,288670,2014-05-15,3006
22035,351730,2022-10-07,2994
25035,390200,2020-09-30,3011
27953,314050,2014-07-12,2999
27348,328640,2016-11-22,3006
24495,299580,2023-12-10,3002
24464,208520,2013-09-17,3009
27138,299170,2019-01-02,3004
24994,208650,2014-04-05,3001
24518,38700,2018-08-13,2969
25755,348510,2014-01-31,3010
29162,270550,2020-05-29,3012
23057,314220,2023-11-21,3003
25164,234350,2017-12-13,2987
26757,225640,2017-03-02,2994
24518,366240,2018-09-16,3004
21190,319320,2014-12-16,3008
26584,352520,2021-10-12,2989
23864,220780,2021-07-06,3009
22859,12640,2014-05-30,3005
27893,279160,2014-04-24,2990
25478,348380,2019-02-16,3021
25576,370600,2016-09-22,2999
24940,12520,2017-12-25,2992
23827,279740,2024-01-20,2998
23678,407830,2018-05-03,3001
25843,340370,2021-04-07,2990
23699,238240,2016-11-29,3015
25411,320410,2021-10-20,3009
25028,252470,2014-12-27,3024
24764,263620,2014-11-10,2997
23983,296710,2017-11-16,2995
24928,307780,2015-08-16,3003
23238,221180,2018-08-23,2976
24788,360970,2013-03-25,2994
24733,365240,2018-12-30,2985
22278,354180,2013-03-31,2995
28046,362310,2018-08-19,2974
24513,372160,2022-12-14,3000
24215,298930,2016-03-11,3002
22755,220740,2012-06-28,3002
23662,378450,2021-07-15,3016
22269,98200,2019-10-08,2994
25236,355530,2022-06-30,2989
24521,328550,2013-10-20,2995
26841,294460,2014-08-02,2989
23976,404890,2015-03-15,2990
24952,362060,2023-01-01,3002
25228,375170,2012-02-07,2992
23504,8970,2017-03-02,3004
24563,313120,2020-02-21,2993
25804,408860,2016-06-05,2983
25113,408760,2015-07-02,3007
25638,358250,2019-01-27,2999
24074,392470,2022-05-23,3008
24925,326340,2016-09-10,3028
27267,293480,2015-04-02,2996
26226,281610,2021-09-17,2991
25508,239200,2016-05-01,3017
26028,381000,2019-02-21,2995
29151,219760,2015-01-27,2998
23993,387340,2019-11-24,3011
23236,310510,2021-11-08,2992
25780,366270,2015-12-19,2999
25092,377900,2013-11-22,3006
26806,401890,2014-08-08,3011
23995,377450,2018-01-19,2978
26027,346500,2019-12-18,3002
21178,214830,2021-08-02,2999
24529,250110,2024-05-05,2985
27540,306490,2022-09-07,2994
24563,319560,2018-05-16,3003
27165,322630,2019-11-29,3014
29561,397850,2019-12-05,2990
26482,55040,2023-08-10,3019
24994,401360,2013-09-20,2986
25457,365240,2016-05-04,2987
25063,341150,2023-03-21,3013
25427,355510,2024-03-08,2992
25433,371120,2015-07-28,2998
27234,358960,2018-02-13,3008
25520,323450,2019-11-04,2985
24397,270030,2019-04-15,3003
25267,270050,2014-02-12,3010
26354,337180,2019-12-15,3002
23862,364260,2024-02-27,3006
23702,328460,2015-07-19,2980
24473,307620,2023-12-12,2994
22234,290770,2021-09-15,2980
23716,374520,2016-12-07,3004
23029,405540,2018-03-23,3015
25810,405290,2016-02-13,2986
23838,374240,2014-01-16,3022
25320,10110,2024-02-23,2997
25380,396750,2013-08-17,3000
26125,378420,2017-11-24,3003
25540,389940,2022-09-26,3009
21806,299600,2015-11-13,3002
26360,401690,2020-06-14,2997
24721,97120,2022-08-01,2980
24749,338090,2019-08-15,2968
26492,9480,2015-02-28,2990
23344,407710,2012-02-26,3012
25560,80340,2012-03-03,3003
21221,228200,2014-05-19,3002
20612,292600,2018-06-19,2999
24312,250400,2019-02-16,2994
21099,24960,2023-05-17,2989
25388,256390,2013-07-26,3016
26043,365120,2023-11-19,3000
26829,401360,2020-05-17,3012
22873,12130,2022-11-19,3009
24731,264060,2018-12-26,2992
25738,288120,2023-08-29,3001
28726,385330,2021-04-23,3006
23814,253770,2015-01-07,2991
22887,237760,2022-06-30,2999
23172,400080,2014-06-15,2998
21535,10180,2020-12-28,2991
25991,339230,2024-05-30,2979
24008,374420,2020-08-26,2979
25946,271900,2020-11-06,3010
24383,306000,2013-12-12,3000
28777,408760,2020-07-19,3016
21732,367660,2015-10-02,3017
21015,398480,2013-04-20,2975
25313,21400,2023-01-25,3005
22903,274560,2022-07-31,3000
26783,325870,2021-04-22,3008
26078,310830,2012-05-10,2992
24411,292760,2016-07-25,2988
28615,298260,2022-12-15,3003
22895,300540,2021-05-06,3005
26349,377840,2018-07-01,2993
24442,2390,2021-02-11,2990
28012,396730,2019-11-23,2992
26383,344760,2017-04-15,2989
29319,214790,2016-01-31,2986
21853,326130,2018-06-14,2996
25914,312520,2014-11-08,2987
24869,376480,2018-09-17,2993
22514,334230,2022-07-11,2987
25683,243780,2017-10-07,2991
22885,399230,2012-10-23,3005
23971,33680,2018-12-29,3018
26202,358390,2014-04-29,3000
24622,299260,2020-02-26,2994
22710,391910,2017-07-08,3027
23802,292200,2018-05-01,3002
24627,409850,2017-09-18,3003
28389,7650,2024-03-26,3005
24845,339800,2013-06-20,2986
28091,397350,2013-04-29,3007
21185,328830,2022-05-02,3001
28259,398250,2017-11-22,2995
21551,381890,2017-10-30,2990
24308,376790,2018-03-09,3002
23969,365050,2019-01-15,3007
28866,216110,2021-06-26,2996
23387,336710,2016-11-25,3011
24411,291690,2016-09-16,2997
30013,337340,2020-08-19,2995
24934,378610,2019-05-06,3006
25303,409040,2022-12-10,2990
21724,410040,2020-03-04,2997
24256,322680,2012-06-26,2999
24893,356890,2018-05-09,3002
21697,312720,2013-10-18,3009
27688,389170,2022-05-02,2996
24938,324310,2021-08-13,2997
24915,381880,2017-07-07,2991
26909,299110,2022-06-05,3003
24252,365890,2020-05-31,3003
26087,338630,2013-02-11,3006
25378,253370,2014-02-05,2991
26627,316970,2019-04-11,2991
23239,310510,2020-09-11,2999
26738,337700,2018-05-19,3001
25036,368830,2014-02-10,2996
27528,260530,2015-09-02,2995
22456,404200,2023-03-30,2986
25968,288650,2018-02-16,2990
29452,394130,2020-07-23,2996
22988,20540,2014-05-28,2989
20728,378110,2016-04-16,2978
25965,347580,2021-01-04,3004
23184,371010,2018-11-19,2995
26526,380120,2018-01-13,3009
26221,359420,2012-05-11,2998
23762,41700,2015-10-03,2986
25020,295710,2020-03-02,2988
24747,389510,2012-11-17,3003
24853,305500,2023-03-08,3002
25274,226820,2024-05-16,2996
31939,410150,2023-05-23,3011
24662,303680,2018-07-24,3006
28570,352750,2019-08-09,2994
22877,380810,2022-01-18,2991
28321,251870,2019-03-10,3001
26571,267900,2019-02-22,3005
25273,292330,2018-11-15,3005
22893,372690,2021-04-16,2998
25487,31830,2015-11-01,2991
25954,378660,2012-06-10,2994
24835,221180,2023-02-15,2993
25865,211580,2020-02-09,3002
29776,393600,2021-06-11,3006
26664,323450,2016-06-17,2994
26168,376870,2018-06-17,2996
24030,408250,2018-06-09,3002
24274,17180,2013-10-03,2999
22098,240600,2023-06-27,3005
24175,377760,2017-12-12,3004
23033,11450,2021-07-31,2980
28492,344480,2015-05-01,2999
26044,318430,2016-01-19,3002
27885,242640,2019-01-31,3018
22310,356190,2013-05-20,2997
24466,294550,2015-02-16,3003
27908,373650,2013-01-12,3004
24204,394290,2018-02-26,3007
27571,378770,2021-08-28,3021
21209,377480,2013-02-06,3008
24151,325610,2019-10-07,2998
26704,397270,2014-08-26,3013
21864,356160,2024-04-04,2988
26892,395860,2014-08-16,3012
25288,333340,2015-07-27,3008
27013,237870,2022-01-26,3000
22459,236430,2020-10-02,3006
26037,296180,2015-10-31,3002
25908,7340,2018-10-27,3006
24524,332310,2017-06-09,3010
22464,394390,2012-05-01,2991
26102,80200,2016-04-23,3000
23614,305390,2013-01-11,3008
29369,349720,2012-08-06,3007
25408,366590,2018-07-09,3011
27470,260020,2014-07-20,2981
25934,275330,2017-03-27,3011
23898,348460,2022-03-16,3011
23723,305780,2014-06-19,2999
27042,314830,2020-01-31,3000
29277,251830,2024-04-26,2997
25383,294660,2023-03-13,2994
23391,337040,2013-03-17,3001
24218,37330,2021-09-11,3010
25263,404410,2021-12-31,3008
28398,360530,2019-05-07,3000
22514,386360,2020-02-08,2993
27104,384960,2018-09-10,3003
26049,55040,2012-01-04,2992
29622,257970,2018-12-08,2984
25081,292300,2019-02-09,3013
19561,363090,2016-10-07,3001
24558,244050,2018-03-24,3004
25810,316790,2015-04-30,3000
27123,383670,2016-08-23,2992
24693,294680,2021-02-15,2986
27879,300220,2013-07-02,2984
24905,6370,2021-09-18,2981
25666,409580,2015-05-02,3012
20123,397060,2013-05-13,2995
26553,288970,2016-03-19,3007
25843,36910,2013-10-01,3007
27134,402170,2013-05-12,2994
24441,397180,2014-01-26,2994
24248,41000,2019-03-14,3002
24529,317940,2021-10-29,3012
22175,315660,2019-01-01,2996
23511,294580,2015-07-22,3005
21512,354930,2012-11-30,2997
26066,297370,2020-12-08,2994
30248,361040,2016-11-22,3006
25980,340200,2014-12-20,2993
26369,366700,2015-02-07,3002
26115,409160,2016-11-30,3016
26577,403850,2017-07-06,2989
26315,31840,2023-07-04,3000
26024,299660,2022-04-18,2992
27569,390720,2017-03-20,3003
25058,343860,2022-12-26,3024
24434,308420,2019-01-19,3003
23695,371220,2019-04-01,3005
27065,235980,2017-08-20,2999
27836,10220,2014-01-26,2994
28249,368070,2015-10-14,2996
25358,251950,2013-03-29,2998
24898,368450,2014-07-13,2996
24752,42850,2020-12-12,2986
24170,345700,2020-03-23,3004
24830,358650,2012-07-22,2981
23579,11200,2014-07-23,2978
25553,61730,2017-10-17,2993
25294,392920,2015-09-27,2991
27143,46340,2016-10-16,3004
24490,364720,2023-10-02,2991
26217,2630,2021-04-14,3012
27845,399180,2020-08-20,3004
25920,290650,2015-08-22,3019
19196,355790,2012-05-25,3005
23137,268130,2016-03-16,3002
28050,315930,2020-12-06,3004
25315,31870,2017-08-01,2995
24523,204530,2019-07-16,2997
25678,335890,2017-05-10,2981
24883,390030,2013-06-01,3002
25522,3990,2023-07-01,3019
27393,244590,2013-05-03,2999
25050,383530,2017-01-10,3007
23320,225600,2016-08-06,2992
23813,37260,2013-10-20,3000
24524,324310,2018-07-11,3002
25284,398480,2015-03-08,3031
25721,3010,2014-07-13,3003
27502,317370,2018-04-05,3009
25634,368710,2014-06-22,2987
24217,17430,2021-05-03,3000
23001,340810,2014-05-19,3003
24883,286440,2017-10-05,2993
26832,298420,2019-01-17,2983
26796,394270,2021-01-10,2982
25024,330670,2012-06-14,2987
23398,94620,2021-02-21,2975
25014,312990,2014-08-05,3013
27393,375250,2020-03-16,3013
24760,335550,2014-11-03,3006
29297,408960,2024-02-14,2990
26139,396790,2016-12-10,2989
22177,259660,2022-11-11,3000
24698,384030,2012-05-16,2997
23262,305480,2020-06-14,3002
27622,340070,2022-05-09,3010
24952,344270,2024-06-25,3000
22812,347160,2017-07-13,2996
25181,286240,2015-05-02,2990
27025,36910,2014-06-18,3005
23761,264400,2016-06-10,3017
20796,229870,2019-11-17,3023
24984,284970,2022-10-28,2999
25256,18020,2018-07-29,2984
23779,262150,2019-09-16,3004
25673,255370,2019-05-03,2995
25996,337180,2013-01-17,3006
26203,317370,2018-04-09,3016
26896,385370,2019-12-11,3008
21817,301520,2013-09-17,2980
25882,336020,2019-05-13,3003
20497,350200,2012-05-04,3012
26702,281450,2022-03-21,3007
24024,335460,2020-09-01,2994
26161,98200,2018-10-25,3013
26286,224980,2020-12-18,3011
26696,293320,2021-09-30,3006
23939,403740,2018-08-22,3016
25157,367820,2021-02-09,2990
30454,335790,2019-11-01,3002
29114,397400,2020-07-08,2998
24773,289460,2012-02-24,2976
23485,317030,2012-05-10,3001
23188,366050,2014-09-13,3000
24144,395470,2020-03-04,3010
23956,273620,2014-03-14,3007
22512,298930,2020-07-16,2996
24392,341770,2021-07-08,3002
25986,301520,2018-11-05,3019
25060,368950,2015-11-06,3016
25446,362860,2016-06-26,3007
21317,246760,2014-12-02,2994
26014,292240,2021-11-28,2992
23920,398680,2022-10-15,2992
26710,272620,2012-09-18,2998
26656,329110,2020-10-01,3007
21930,397270,2016-11-23,3005
25708,13200,2017-05-20,3000
26035,298240,2013-02-10,3000
19453,394850,2022-05-04,2991
23878,342310,2014-08-10,3011
27028,262100,2020-08-02,3007
24220,292300,2017-10-03,2996
25148,316740,2017-12-14,2998
25564,292880,2019-02-11,2996
26287,329640,2016-05-23,2990
23604,214490,2012-01-24,2980
28134,250380,2015-02-21,3009
25043,236470,2016-10-21,2974
25391,306350,2019-05-30,2999
28610,264710,2013-12-25,2991
26729,230840,2019-09-21,3004
23470,338760,2018-02-13,3008
25842,214150,2024-01-22,2994
25113,384110,2012-01-22,2999
24669,46600,2015-04-01,2985
25599,2910,2018-04-09,3009
27021,293160,2015-06-30,3011
27315,351700,2015-07-19,3006
24768,338030,2013-09-05,3006
23659,365880,2023-07-01,2995
25713,207710,2014-01-13,2988
22779,328740,2022-05-03,2993
25206,405670,2020-02-18,3012
27217,320820,2014-05-15,3008
26883,354920,2014-03-21,3000
24547,332710,2016-01-21,2989
25704,111010,2015-03-27,2988
27764,327950,2013-02-12,2995
24579,38210,2019-07-07,3007
23859,50300,2016-03-14,2985
24871,254700,2015-07-18,3012
23290,266490,2015-06-19,3010
23889,386740,2023-12-18,3004
24321,250540,2016-10-31,2992
26025,347520,2020-07-20,2979
27280,344770,2012-08-08,3005
23705,275060,2016-09-21,3006
26205,92220,2018-02-26,3005
21536,346440,2015-05-27,2995
28660,248190,2018-12-04,2981
25214,216090,2019-08-06,2988
23509,32680,2022-07-19,3001
25063,45740,2016-10-09,3019
28575,314770,2021-07-06,2996
26474,32360,2018-11-25,3003
22586,350970,2024-05-05,3001
26129,317510,2019-11-22,2996
24456,297060,2021-07-08,3005
26210,392040,2014-03-10,3003
24956,308380,2019-10-10,2989
22090,334040,2017-10-15,2995
25037,300630,2017-01-17,3001
24417,362410,2013-06-15,2998
23538,403980,2023-08-07,2991
24510,367080,2018-10-07,2996
28058,316010,2012-04-30,2993
28199,38000,2020-05-24,2986
25480,341690,2017-10-13,2999
24949,333970,2016-12-07,3021
22684,283100,2015-01-03,2985
26765,329190,2015-07-30,3012
23344,3530,2021-01-20,2992
23363,320540,2015-07-23,2994
21854,355280,2012-09-06,2990
24718,410120,2022-11-11,2979
24004,355530,2015-12-09,2998
22833,390910,2015-07-23,2992
23581,17430,2022-10-19,2990
26827,286460,2015-02-16,3009
23681,398100,2013-02-28,3009
26714,263620,2017-08-21,2995
22328,12360,2023-06-16,3005
23632,327440,2021-08-23,3008
24385,342560,2024-01-14,2999
26488,352400,2019-01-29,2996
25850,388390,2018-01-14,2982
24594,391390,2021-03-28,3003
26251,383950,2015-02-11,3015
22953,237760,2012-07-05,3001
25154,330450,2022-11-27,2991
22907,395910,2013-08-01,2990
23622,239430,2020-10-27,3019
22967,367030,2014-10-02,2989
23083,376240,2018-07-21,3001
24282,104000,2020-08-23,3002
24943,346420,2021-12-16,3001
24360,104000,2014-01-11,3003
27478,269310,2021-12-29,3009
27053,9010,2019-09-13,3003
24593,375320,2021-07-03,3005
25000,270270,2021-01-30,3008
25578,280720,2018-12-30,3001
26467,239140,2015-05-05,2981
28638,207350,2024-05-25,3010
22285,373240,2021-10-20,3012
20275,386200,2013-11-05,2999
26818,237850,2013-02-09,3021
22616,324470,2021-01-01,2995
24520,340300,2023-08-27,3014
24498,352520,2019-01-07,2997
26931,332620,2012-07-12,2997
25272,264380,2014-10-27,3003
23207,305800,2017-09-24,2998
25660,343830,2021-10-05,2980
21893,306950,2021-09-19,3014
25251,36320,2022-08-04,3007
25634,3920,2024-05-20,2992
23870,305940,2022-07-01,3002
21635,336200,2023-08-17,3014
28025,322630,2018-12-30,2993
26762,373330,2021-01-20,2991
22683,403400,2016-03-30,2993
28531,252670,2017-08-05,3006
22512,293960,2015-12-26,3006
28013,350200,2023-05-12,2999
24718,311120,2023-09-28,2992
